,Symbol,SymbolDate,UpdateDate,DelayDate,SymbolVal,Tag,ValStr
77,棉花-利润因子,2021-10-26,2022-03-10,,-0.31746031,,
78,棉花-利润因子,2021-11-02,2022-03-10,,0.0,,
79,棉花-利润因子,2021-11-09,2022-03-10,,0.0,,
80,棉花-利润因子,2021-11-16,2022-03-10,,0.0,,
81,棉花-利润因子,2021-11-23,2022-03-10,,0.0,,
82,棉花-利润因子,2021-11-30,2022-03-10,,0.0,,
83,棉花-利润因子,2021-12-07,2022-03-10,,0.0,,
84,棉花-利润因子,2021-12-14,2022-03-10,,0.0,,
85,棉花-利润因子,2021-12-21,2022-03-10,,0.0,,
86,棉花-利润因子,2021-12-28,2022-03-10,,0.0,,
87,棉花-利润因子,2022-01-04,2022-03-10,,-0.31746031,,
88,棉花-利润因子,2022-01-11,2022-03-10,,-0.31746031,,
89,棉花-利润因子,2022-01-13,2022-03-10,,-0.31746031,,
90,棉花-利润因子,2022-01-18,2022-03-10,,0.0,,
91,棉花-利润因子,2022-01-20,2022-03-10,,0.0,,
92,棉花-利润因子,2022-01-25,2022-03-10,,0.0,,
93,棉花-利润因子,2022-02-08,2022-03-10,,0.31746031,,
94,棉花-利润因子,2022-02-14,2022-03-10,,0.31746031,,
95,棉花-利润因子,2022-02-15,2022-03-10,,0.31746031,,
96,棉花-利润因子,2022-02-22,2022-03-10,,0.0,,
97,棉花-利润因子,2022-03-01,2022-03-10,,-0.31746031,,
98,棉花-利润因子,2022-03-07,2022-03-10,,-0.63492063,,
99,棉花-利润因子,2022-03-08,2022-03-10,,-0.63492063,,
100,棉花-利润因子,2022-03-15,2022-03-15,,-0.63492063,,
101,棉花-利润因子,2022-03-22,2022-03-22,,-0.31746031,,
102,棉花-利润因子,2022-03-29,2022-03-29,,0.31746031,,
103,棉花-利润因子,2022-04-06,2022-04-06,,0.63492063,,
104,棉花-利润因子,2022-04-12,2022-04-12,,0.95238095,,
105,棉花-利润因子,2022-04-19,2022-04-19,,1.26984126,,
106,棉花-利润因子,2022-04-26,2022-04-26,,0.95238095,,
107,棉花-利润因子,2022-05-05,2022-05-05,,0.95238095,,
108,棉花-利润因子,2022-05-10,2022-05-10,,0.95238095,,
109,棉花-利润因子,2022-05-17,2022-05-17,,1.26984126,,
110,棉花-利润因子,2022-05-24,2022-05-24,,0.95238095,,
111,棉花-利润因子,2022-05-31,2022-05-31,,0.95238095,,
112,棉花-利润因子,2022-06-07,2022-06-07,,0.95238095,,
113,棉花-利润因子,2022-06-14,2022-06-14,,1.26984126,,
114,棉花-利润因子,2022-06-21,2022-06-21,,1.26984126,,
115,棉花-利润因子,2022-06-28,2022-06-28,,1.26984126,,
116,棉花-利润因子,2022-07-05,2022-07-05,,1.26984126,,
117,棉花-利润因子,2022-07-12,2022-07-12,,1.26984126,,
118,棉花-利润因子,2022-07-19,2022-07-19,,1.26984126,,
119,棉花-利润因子,2022-07-26,2022-07-26,,1.26984126,,
120,棉花-利润因子,2022-08-02,2022-08-02,,0.95238095,,
121,棉花-利润因子,2022-08-09,2022-08-09,,1.26984126,,
122,棉花-利润因子,2022-08-16,2022-08-16,,1.58730158,,
123,棉花-利润因子,2022-08-23,2022-08-23,,1.26984126,,
124,棉花-利润因子,2022-08-30,2022-08-30,,0.95238095,,
125,棉花-利润因子,2022-09-06,2022-09-06,,0.95238095,,
126,棉花-利润因子,2022-09-13,2022-09-13,,0.63492063,,
127,棉花-利润因子,2022-09-20,2022-09-20,,0.63492063,,
128,棉花-利润因子,2022-09-27,2022-09-27,,0.63492063,,
129,棉花-利润因子,2022-10-11,2022-10-11,,0.31746031,,
130,棉花-利润因子,2022-10-18,2022-10-18,,0.31746031,,
131,棉花-利润因子,2022-10-25,2022-10-25,,0.31746031,,
132,棉花-利润因子,2022-11-01,2022-11-01,,0.31746031,,
133,棉花-利润因子,2022-11-08,2022-11-08,,0.31746031,,
134,棉花-利润因子,2022-11-15,2022-11-15,,0.63492063,,
135,棉花-利润因子,2022-11-22,2022-11-22,,0.63492063,,
136,棉花-利润因子,2022-11-29,2022-11-29,,0.63492063,,
137,棉花-利润因子,2022-12-06,2022-12-06,,0.63492063,,
138,棉花-利润因子,2022-12-13,2022-12-13,,0.63492063,,
139,棉花-利润因子,2022-12-20,2022-12-20,,0.63492063,,
140,棉花-利润因子,2022-12-27,2022-12-27,,0.31746031,,
141,棉花-利润因子,2023-01-03,2023-01-03,,0.31746031,,
142,棉花-利润因子,2023-01-10,2023-01-10,,0.0,,
143,棉花-利润因子,2023-01-17,2023-01-17,,0.31746031,,
144,棉花-利润因子,2023-01-31,2023-01-31,,-0.31746031,,
145,棉花-利润因子,2023-02-07,2023-02-07,,-0.31746031,,
146,棉花-利润因子,2023-02-14,2023-02-14,,-0.31746031,,
147,棉花-利润因子,2023-02-21,2023-02-21,,0.31746031,,
148,棉花-利润因子,2023-02-28,2023-02-28,,0.31746031,,
149,棉花-利润因子,2023-03-07,2023-03-07,,0.31746031,,
150,棉花-利润因子,2023-03-14,2023-03-14,,0.31746031,,
151,棉花-利润因子,2023-03-21,2023-03-21,,0.31746031,,
152,棉花-利润因子,2023-03-28,2023-03-28,,0.31746031,,
153,棉花-利润因子,2023-04-04,2023-04-04,,0.0,,
